"","nickname","class_primary","total_games","kills","assists","deaths","dpm","hpm","kad","kd","dtm","deathspm","killspm","cpm","gamescore","impact","survive","efficiency","objective","perc_dpm","perc_kad","perc_dtm","perc_deathspm","perc_cpm","perc_kd","perc_kpm","perc_damageperheal","perc_damageperdt"
"201","Laz.","scout",20,21.35,12.3,17.5,207.895729407863,160.028627589943,1.92285714285714,1.22,201.130896210743,0.606258571515043,0.766201746981016,0.399273322755002,43.6023687235058,0.342862131341535,0.551420593875184,0.420382586893298,0.534379654249391,0.263685560828577,0.453538286248605,0.402711149426022,0.486458214326356,0.645494830914611,0.422013526155268,0.422362882307834,0.506388217418441,0.346425237052235
"202","lepingu","scout",4,19.25,10,17.25,234.855877393741,262.04193631454,1.69565217391304,1.11594202898551,234.708458656785,0.628938944474821,0.698244233343698,0.140023154819808,39.9803764496627,0.421916790525777,0.421446955455392,0.288600929763631,0.304488145116469,0.474220724692736,0.386343942922157,0.697503570291064,0.500439197467256,0.215775083582571,0.355870742139379,0.366711178899792,0.282371594735157,0.27943194803329
"203","lerl","demoman",18,16.7777777777778,6.72222222222222,13.9444444444444,313.490523639922,296.343281257494,1.68525896414343,1.20318725099602,276.269495488463,0.529895657621199,0.652142241356343,0.145398356226967,48.1344997108934,0.498187838616163,0.442800512697268,0.49241428917364,0.54401790543144,0.544839770566583,0.474603105561728,0.583589950914234,0.524615015114667,0.484309074274282,0.453203988610665,0.48687352596697,0.543218209092633,0.478495607012322
"204","Lev","scout",18,18.8333333333333,10.5555555555556,14.4444444444444,217.007065352914,248.2318461689,2.03461538461538,1.30384615384615,224.504256609454,0.541069225236152,0.673870009879143,0.217054588334071,41.7992587147773,0.414580257849737,0.496403861842087,0.279358074377107,0.380478932504329,0.367349026816894,0.46623499955831,0.633902139268111,0.401800082560399,0.363041887029923,0.429776569560465,0.363343507605093,0.192196938548692,0.293338069404974
"205","lexx","demoman",2,13,2.5,12,284.347371637159,304.079925600742,1.29166666666667,1.08333333333333,345.311881904578,0.680849695273932,0.737587169880093,0.0842351831304506,39.8541398882663,0.454120838468607,0.288573989179828,0.321059884820118,0.310349222852749,0.418247590817826,0.2584924066456,0.926457754983071,0.778295614417502,0.340953517872595,0.346711201016217,0.596097272521475,0.31720572394103,0.0863272254593636
"206","lexx","scout",2,20,7.5,2.5,431.662834657447,254.705819909238,11,8,164.157557100154,0.245058517555267,1.92670045911733,1.26400814492956,72.8431094906302,0.786606282028248,0.680845925912194,0.736940068918921,0.779806157147224,0.993788323330982,0.959575637503992,0.299784591612511,0.0973956553468422,0.973235829453107,0.959578886712239,0.96454816977704,0.799939738857828,0.989860490871907
"207","lexx","soldier",24,14.25,4.95833333333333,20.7916666666667,238.27094110432,180.581889266926,0.923847695390781,0.685370741482966,245.577387332108,0.845007610100131,0.574996686383781,0.119779536797179,42.9309735032883,0.382303533852814,0.490859199810846,0.424124612876761,0.465982942723586,0.344933930883407,0.365956991691929,0.438662788852007,0.60414637222076,0.488905331436553,0.380378728411122,0.397162740709364,0.403668698581147,0.412241210455983
"208","LiAm","medic",10,1.1,12.9,10.9,12.0472173841407,0.254813137032843,1.28440366972477,0.100917431192661,152.097702328787,0.432281279152849,0.0378370468681175,0.19008973125003,43.3645726976763,0.49194790894295,0.439128444546741,0.463070949647018,0.398410927705604,0,0.384628775920493,0.58614617637393,0.591286367313727,0.571441525007938,0,0,0,0
"209","LiAm","soldier",2,7,3,18,169.041881511102,126.185415132064,0.555555555555556,0.388888888888889,256.851520572451,1.09070819741134,0.427233505208881,0.0636641060717668,29.3124680187385,0.242317360852142,0.364550259766533,0.325945468459633,0.239965775879543,0.0346477381965464,0.122465676259572,0.524787220441086,0.898291895495354,0.291123322075931,0.143050773229013,0.223654337349343,0.413901833313199,0.0501051451076414
"210","lil schmuck","soldier",2,16.5,8,16,247.145915749295,123.460895337521,1.53125,1.03125,188.41236839777,0.539648133870907,0.556483108150807,0.0674346886414479,65.3655293761007,0.50136135233475,0.841690813046912,0.843373773059673,0.623418639889028,0.450810027856374,0.692449023168655,0.14244385308157,0.174174520824605,0.330203120429719,0.620810921791126,0.41274625865736,0.854880831815285,0.83186671430406
"211","Lizrd-Wizrd","soldier",24,21.4166666666667,5.875,21.75,297.712076977778,155.933058158397,1.25478927203065,0.984674329501916,243.392767460436,0.842321180311327,0.797002905232772,0.0880905025911396,60.4778581243701,0.62133911488933,0.489052582181445,0.715704997157185,0.513849311845668,0.660622292111414,0.529644086722226,0.419585309015972,0.611904255839397,0.376148348184719,0.566575838709044,0.655587814914828,0.743850340641324,0.704098405110107
"212","lock","medic",6,0.833333333333333,10.6666666666667,6.5,10.8067899177527,0,1.76923076923077,0.128205128205128,128.576327882464,0.250901201432193,0.0286397783154437,0.224482597931734,54.4273187406717,0.660421635826586,0.669509788609186,0.619111027380265,0.529310569706673,0,0.630426976568535,0.362240765514679,0.247369571437219,0.56098807247871,0,0,0,0
"213","lock","soldier",2,9,4.5,23.5,178.658102275676,146.533276322666,0.574468085106383,0.382978723404255,196.192847719391,0.775052716594855,0.29518552221406,0.116999777073672,34.357077728092,0.173913720487402,0.631365083898214,0.333942246312911,0.50405627401279,0.145018170167585,0.143295001176725,0.194811165834559,0.542458666369012,0.512805714147204,0.141380129427093,0.117420146212551,0.368581611006867,0.299302881618955
"214","luca$","demoman",16,18.3125,7.1875,10.75,329.954126622811,297.168521385408,2.37209302325581,1.70348837209302,251.661415539532,0.39387568215152,0.693037926617067,0.150053732737007,60.1057077626715,0.573077050727771,0.70353458607423,0.619289481986645,0.622233828815018,0.573749475913217,0.660629692502022,0.337024167971872,0.271064774036791,0.529261283330192,0.625863671117694,0.527871176046315,0.55936392101373,0.677030090106527
"215","Luggnuts","medic",4,1,10.75,9.5,4.91830039889561,0,1.23684210526316,0.105263157894737,128.077539186827,0.337541162329568,0.0339517536136767,0.158724356487083,43.7742895588197,0.459768004381991,0.537991027582412,0.501794481553373,0.3672408164061,0,0.448463874913727,0.427544091711676,0.455600017918418,0.457404742982573,0,0,0,0
"216","Luggnuts","scout",13,14.6923076923077,5.38461538461539,18.8461538461538,213.907348323154,160.270576064721,1.06530612244898,0.779591836734694,238.218162366811,0.847088971350192,0.641038277881399,0.237377605082456,36.1437787220366,0.316381827029066,0.343517676564603,0.416671876247474,0.364568801769044,0.319556072868103,0.174731424652564,0.646915492562017,0.755774945984754,0.37821417330491,0.229958162050997,0.300443443107746,0.528462507836813,0.249981657041728
"217","lunar","demoman",18,16.2222222222222,6.38888888888889,13.0555555555556,282.434826388892,312.740371724599,1.73191489361702,1.24255319148936,272.354848204186,0.490559553416033,0.588273926066953,0.133407403835145,42.6898821194281,0.436833666409662,0.500938085000314,0.377831421124,0.405227793965733,0.412108062634111,0.445124718384397,0.542600371786291,0.465241205888714,0.467189899839238,0.434374796861918,0.425237097139307,0.338748568237144,0.384229631175819
"218","lunar","medic",2,1.5,11.5,11,12.5559535807298,0,1.18181818181818,0.136363636363636,133.879514786247,0.399599535674254,0.0534506786939009,0.149209548612843,39.4322274656283,0.375533195290071,0.340418183250835,0.221876841796773,0.283595701433495,0,0.312565595710027,0.547675032228443,0.590580863525787,0.518604303255489,0,0,0,0
"219","Mack","demoman",2,25.5,9.5,22,334.153758470911,246.330554044502,1.59090909090909,1.15909090909091,278.191104230411,0.719964033658265,0.830987103800892,0.114766614078085,53.2015522521395,0.589530111738447,0.272305972506364,0.662731920587174,0.502410386300147,0.667972039824502,0.382458363821479,0.65411030552219,0.801277749465082,0.500586824608197,0.380178987322876,0.706312289897361,0.813866291871671,0.511597549302678
"220","Mack","medic",8,2.5,11.875,11.125,36.2501254252091,0.275614752960505,1.29213483146067,0.224719101123595,153.170319092352,0.421751528135396,0.083742023066036,0.175137866160733,46.202161561255,0.440455752961298,0.513300301219233,0.5570475919178,0.465598693071487,0,0.406394720212127,0.600932797213171,0.57250542580553,0.514116689608497,0,0,0,0
"221","Mack","scout",4,16.75,6.75,15.75,236.00405486142,190.352580804461,1.49206349206349,1.06349206349206,235.091042811846,0.705922623656174,0.721813236916832,0.252299687478023,40.1178073050918,0.357459813761407,0.411428492875245,0.382697231038156,0.468804573150125,0.379905636294006,0.360902706816529,0.536289578198773,0.575825019467364,0.415277869252999,0.402222362274103,0.378285590637125,0.431555736350188,0.365079259106807
"222","Mack","soldier",4,16,5.75,21.75,225.963928022196,153.951015220837,1,0.735632183908046,279.799491460959,0.91142038089756,0.581669548168617,0.149796031357899,42.5430251925941,0.431189349774188,0.377723231681207,0.45818793351749,0.476591063138428,0.362148434639669,0.380886761666754,0.647414449970449,0.69376565769949,0.476087164520906,0.389258481850179,0.450183107721307,0.51211810452651,0.332374650990257
"223","Manceloot","scout",2,13,9,13.5,168.795620967643,127.816830649654,1.62962962962963,0.962962962962963,181.704399686064,0.622056149055009,0.521126508976547,0.236574253424329,37.0478343245472,0.252220120840569,0.569805280111024,0.407112351569323,0.343957902535159,0.122714844986274,0.29059726454376,0.333701784349563,0.568446373893128,0.402742554578703,0.252274837275064,0.174772609268831,0.607390649831481,0.207156701192624
"224","matttt","scout",10,25.6,14.4,13.3,254.300685307771,187.753623129162,3.00751879699248,1.92481203007519,198.453131634823,0.478253307399868,0.934061112544249,0.532106079031955,63.6418768322381,0.599031429919009,0.631453797368826,0.558244728610932,0.680689408852938,0.553785589713659,0.745672377709816,0.411725965452325,0.302445118004009,0.787271871329524,0.672965455335871,0.613256984713648,0.532129833007774,0.598720002603298
"225","matttt","soldier",4,20.5,9.5,25,293.343026643488,175.349751298053,1.2,0.82,243.041648951078,0.838800168901841,0.689365062690765,0.101148782588726,57.1639146809165,0.576899800429206,0.522152019330513,0.659907689792311,0.458238344788608,0.638946002891438,0.52740691255331,0.374952062445291,0.580743898893684,0.452079462671385,0.487987145212817,0.535443393427962,0.593839375039703,0.725976004544918
"226","maz","demoman",6,18.8333333333333,6.66666666666667,14.8333333333333,334.910178971464,329.018357957205,1.71910112359551,1.26966292134831,303.08861227994,0.536637696196666,0.668179929278114,0.151311600603176,48.8288650986414,0.562879281694225,0.331583509149192,0.469017861317139,0.431490260854541,0.65805545008167,0.427216342786318,0.77517324200188,0.57969020211414,0.526662732970567,0.42924159538732,0.497854914055351,0.502754347654651,0.43289412013487
"227","melons","soldier",6,13,3.83333333333333,15.1666666666667,276.885807213348,219.526519090703,1.10989010989011,0.857142857142857,237.452435768508,0.819234836010255,0.760765264480559,0.146186431787437,53.0346958819116,0.532075251845562,0.498623951723269,0.475496814463986,0.570984534783403,0.598961573596546,0.536209428507103,0.399127177089717,0.542955344459713,0.545139682790723,0.554838350159217,0.593152662877552,0.342016184145098,0.658752923249002
"228","memories","demoman",10,19.9,6.5,11,314.135675116669,317.695218131963,2.4,1.80909090909091,262.143425052669,0.438568796260099,0.832933648285704,0.136293908445778,54.4838977236023,0.549883311164168,0.584136052121684,0.471368343450777,0.598438457172831,0.521048985128126,0.650324123443399,0.464198211596127,0.362838065192772,0.470872037559254,0.63572976352535,0.622219758491275,0.430523908193504,0.535821979635626
"229","Michael","medic",11,0.909090909090909,10,9.45454545454546,11.370123896183,0,1.15384615384615,0.0961538461538461,149.813016613486,0.405027039618494,0.0332523813618444,0.178618748805044,46.1563861585952,0.495830247244859,0.47871539359605,0.461101117547692,0.474019819221009,0,0.38347308458498,0.51926212729221,0.505053988910994,0.565487078800395,0,0,0,0
"230","Michael","scout",2,22,12,17.5,245.218257084245,255.873960797401,1.94285714285714,1.25714285714286,243.042483387481,0.584799913624719,0.732619428548993,0.263101068894102,43.0405970343896,0.487668944284955,0.373711609485642,0.274727150834796,0.400980217366183,0.544211086606372,0.46236531312964,0.744286430839099,0.508290350189617,0.42730914232789,0.421636074903293,0.424998273440734,0.254440685100279,0.295013616569312
"231","micro stiffy","scout",14,26.4285714285714,12.2857142857143,16.5,257.883625641343,238.645458879837,2.34632034632035,1.6017316017316,215.644932312585,0.577303573692485,0.880915208888275,0.286095390870739,53.1240191850202,0.553012013404001,0.505973882329632,0.424448238923234,0.517151363536947,0.537301804873287,0.588585534732591,0.536917465569854,0.448392777013824,0.4893028272181,0.564699283855177,0.560394402755603,0.320741690385973,0.528446467662006
"232","Mikcow","medic",4,0.25,12.75,11.25,6.63332728703523,0.445378151260504,1.15555555555556,0.0222222222222222,138.935227125149,0.379362550440196,0.00840336134453781,0.193817182122325,44.2349536966712,0.489475897571923,0.389455478180973,0.352585216714521,0.434639854971154,0,0.333846708736694,0.515574312908924,0.538340280983632,0.547640090630693,0,0,0,0
"233","Mikcow","scout",8,19,10.125,18.625,226.497740732559,231.689751094383,1.56375838926175,1.02013422818792,239.576799174445,0.744271004197064,0.721637754564012,0.291572806379944,37.814733215576,0.397036293557485,0.312950927552899,0.295967423567099,0.411369601754901,0.398835985595663,0.313535466445159,0.693268785622929,0.688791290980086,0.496337521747814,0.310953491782919,0.392982079344525,0.294348022044254,0.2723911865636
"234","Mikcow","soldier",1,14,2,19,258.396694214876,115.933884297521,0.842105263157895,0.736842105263158,226.760330578512,0.942148760330578,0.694214876033058,0.148760330578512,51.5893993550037,0.501259544577615,0.480034950190671,0.691997097728937,0.324445629768265,0.512107511281481,0.317648269612718,0.26328978887895,0.802332862106358,0.631653849783394,0.437567667252731,0.633689338095371,0.927581100641179,0.703489628196728
"235","Mio","scout",11,18.9090909090909,10.5454545454545,14.9090909090909,223.455565861993,147.196143728592,1.97560975609756,1.26829268292683,173.694351992884,0.534994858283339,0.766391760849675,0.363708065674082,51.8329504397246,0.393814967710747,0.668719887132599,0.57909510907104,0.549434617450903,0.368085466300697,0.505106519488703,0.226556481307626,0.382727630629042,0.578376364118023,0.474204869305516,0.39636746827328,0.644692993423212,0.566452235331418
"236","Mirimu","medic",9,2,12.5555555555556,7,25.1991114046849,14.2184235517569,2.07936507936508,0.285714285714286,120.801247418056,0.284685202711477,0.0803482529045501,0.378118343472309,50.9429353200577,0.516052517848597,0.630790598407599,0.615230204881266,0.582572878066022,0,0.658280916027834,0.347265774634701,0.316859161901949,0.699330610526087,0,0,0,0
"237","Mirimu","scout",1,9,7,17,185.376344086022,121.5770609319,0.941176470588235,0.529411764705882,320.78853046595,1.21863799283154,0.645161290322581,0.14336917562724,24.137046575829,0.180706133460237,0.207519975613829,0.304742188423365,0.280700471644735,0.0294142631436307,0.10292636053063,0.861605307282721,0.924348086746122,0.238025280603353,0.103056097807267,0.126925941598451,0.457455546942473,0.0178469457957056
"238","mix","soldier",25,16.8,5.96,17.68,248.576583580357,226.458331632043,1.28733031674208,0.950226244343891,229.944618800048,0.643280900327054,0.599503488711207,0.103583010327354,49.36801319115,0.456807144471474,0.672348929143118,0.399564979650702,0.430273001082771,0.397981143740884,0.544402113128841,0.340298497866805,0.321250545176428,0.413834623160715,0.540603711988972,0.44277998820621,0.217012931108184,0.554173369618661
"239","Montgomery Wigglesworth","medic",2,1.5,7,14.5,19.5535801097298,0,0.586206896551724,0.103448275862069,181.631536912286,0.647093548163067,0.0668101951524411,0.13740537537329,37.6548674754452,0.240286456532025,0.320313371786223,0.370238683997482,0.30354418962991,0,0.139243005226348,0.756536281312069,0.874883743403507,0.428239104439803,0,0,0,0
"240","Montgomery Wigglesworth","scout",18,19.4444444444444,12.0555555555556,16.8333333333333,194.803100561787,156.192986076285,1.87128712871287,1.15511551155116,176.711617896519,0.59036376890549,0.693508694991154,0.386116011694519,44.1721216092155,0.313029733700472,0.607629771382006,0.449952043691578,0.568875527996611,0.232040701073146,0.43866042901875,0.27067749208476,0.494055370220391,0.599320488162915,0.385556456631176,0.355719870047205,0.485373637743079,0.405540017120432
"241","moomoo","soldier",4,12,3,18.25,250.260559812374,180.142058874835,0.821917808219178,0.657534246575342,225.849814047093,0.781235384766959,0.481232897174637,0.0200169946987182,40.8028591289298,0.343808503096981,0.593780935979098,0.476566894771594,0.277182189542326,0.35082721144519,0.265756161706562,0.352436550619554,0.514528525375739,0.0891665878169049,0.317524349459438,0.308228765525638,0.456736856571333,0.521252772651584
"242","Moop","soldier",18,14.5,5.5,20.1666666666667,248.911536898673,201.59321510541,0.991735537190083,0.71900826446281,240.734702926648,0.744249063907821,0.532377329848153,0.0756868212749946,46.3941230421308,0.413198746805097,0.537657357679551,0.424154274988412,0.37503516990791,0.426786208165533,0.401191314549609,0.434006915982695,0.49889121242566,0.341352976321475,0.397945142212191,0.359727061449591,0.351057260159995,0.483870111388964
"243","Mori","demoman",2,15.5,3.5,12.5,304.708273305982,284.696695712427,1.52,1.24,273.480045163831,0.597916033160022,0.731052127834579,0.114031195944228,49.7943624735399,0.547121526120516,0.427794887277386,0.545654863003903,0.269031998572134,0.583704205201007,0.396907752584514,0.582203586557869,0.635562739164465,0.362616096564458,0.483280284845065,0.663801880990292,0.644316606359605,0.487700922285263
"244","morphe","demoman",14,16.7857142857143,8.35714285714286,14.2857142857143,308.917356308218,294.322629216192,1.76,1.175,265.905155630633,0.525541043429302,0.646338664922494,0.134525866102094,48.9950914842914,0.471833043822804,0.54876089193691,0.501690730861541,0.450427582361002,0.471484900628352,0.502137040175005,0.42217047024005,0.468880055441474,0.455929654809088,0.460242292521979,0.4740027525304,0.474179414127063,0.540701685013663
"245","munch","medic",13,1.15384615384615,13.5384615384615,7.07692307692308,11.723811131363,0,2.07608695652174,0.16304347826087,125.871647455046,0.287922401674339,0.0475185462665017,0.182730450168119,51.7921744923993,0.604760680580227,0.641651403711459,0.579265354004287,0.600265104165583,0,0.655349405180607,0.329061425543332,0.334649875136935,0.541056660248997,0,0,0,0
"246","MY AUDIO GOT HACKED PART IIII","scout",4,19.5,5,15.75,179.694887165785,150.026135027112,1.55555555555556,1.23809523809524,166.49520853419,0.575723319203748,0.709989903778387,0.27217937982133,44.9727736245231,0.339588636025886,0.672322540700996,0.44671889913945,0.366771949376154,0.225108637029221,0.408973982556016,0.270916305045169,0.390027311599061,0.475752357511631,0.478838432457684,0.400236271131517,0.453153884369117,0.433029030032692
"247","myyyst","demoman",2,2,1.5,7.5,214.960735288939,305.176074937493,0.466666666666667,0.266666666666667,348.579251329366,1.10504630770856,0.291227946614079,0,28.2074798084173,0.26002203220476,0.238212930914534,0.244746160366161,0.201128471610403,0.158373408650153,0.0402835167992817,0.919510145125631,0.953113418492588,0.000622192667482233,0.0381521668200817,0.0459561548612284,0.0868283675365311,0.0623255003506735
"248","myyyst","medic",4,1.5,9.75,11.75,18.2261622993075,0,0.957446808510638,0.127659574468085,153.521471328106,0.40794972734299,0.0508673260223429,0.189222050037866,47.5177837200526,0.47677931011952,0.503970026289082,0.548373672774463,0.517487195927033,0,0.272780599918057,0.574291631641951,0.559634141837094,0.560652516432114,0,0,0,0
"249","myyyst","scout",11,20.3636363636364,9,17.1818181818182,228.463791233117,162.457594040755,1.70899470899471,1.18518518518519,204.829837239612,0.682617350038077,0.857269985590874,0.358079557522909,48.3384337981742,0.424580047247067,0.491659507113386,0.563111226919828,0.472883594933819,0.410100149630198,0.366110952541121,0.445160641091972,0.615254789563417,0.572230068408668,0.404935233772658,0.535529065197257,0.621853287564324,0.458065196000485
"250","namey","scout",8,14.875,6.5,18.25,218.183737380024,182.246453762397,1.17123287671233,0.815068493150685,260.531866416966,0.862122931478671,0.662573032319128,0.262291496209243,34.0386569635109,0.349809195895048,0.249667028312097,0.352403792743507,0.341083102455709,0.337488696233059,0.157198457034351,0.821834785001688,0.840102401180295,0.446175978249327,0.200814046335995,0.310588141594658,0.441860360860458,0.158647977102119
"251","Navedh_k1ng","scout",2,18,6.5,11,229.059325156604,300.30840395852,2.22727272727273,1.63636363636364,223.000638258672,0.471719218824025,0.819471495499289,0.204012475654051,44.5883760507402,0.468729230119026,0.535935722169337,0.260945811600395,0.329305866778507,0.472120982809523,0.56310975094883,0.662875553714782,0.29478323575696,0.341010711054458,0.604121752745002,0.52499713212871,0.109109390427807,0.323854462158403
"252","nicholas","soldier",4,17.75,6.5,25.25,241.972004947074,159.627344217628,0.96039603960396,0.702970297029703,250.444508741317,0.82273693777436,0.59265260628217,0.198344686581469,42.5772318751683,0.33511587341132,0.529450482059237,0.443739943535958,0.685691310759798,0.275000207075664,0.374367926162212,0.405511837761088,0.535587198120438,0.743093217717814,0.388682398170211,0.412212488116121,0.473863221524057,0.41361666554786
"253","no`","scout",12,19.75,11.3333333333333,11.75,197.877815870145,161.939867620461,2.64539007092199,1.68085106382979,151.116549517686,0.404268068346806,0.667157240822751,0.351949342012262,53.396214570252,0.394367192703456,0.816800711096679,0.532351953182189,0.500093724891158,0.275813665166645,0.657235769944517,0.147436710442942,0.212669817931765,0.576272345178426,0.581222166170897,0.345892336287703,0.461477866681525,0.60416295858834
"254","nurf","scout",2,17.5,6,18,218.85233087516,148.261409812627,1.30555555555556,0.972222222222222,203.169717435473,0.73696290164798,0.715065091429002,0.121115208066822,40.9656537626017,0.386319787173786,0.382023126207731,0.513304684163808,0.206759978909427,0.394186826388545,0.198263753248035,0.530167614720922,0.761833820403424,0.166596683433126,0.277434464874451,0.404604658936111,0.675782446771152,0.3695810300838
"255","oLae!","demoman",4,16.5,7,14.75,258.037084681296,265.930889778269,1.59322033898305,1.11864406779661,239.006389374726,0.500704066537164,0.560317936381029,0.212451219982899,43.4407620693921,0.366851374637589,0.571419157085613,0.452210073252814,0.382676738129963,0.319179322758942,0.419413814655957,0.355095543570474,0.498664401617422,0.621952730237336,0.412694022449879,0.3873117968827,0.470570002142557,0.434810785327962
"256","ory","medic",6,0.5,11,11.5,15.6655190861945,0.420403587443946,1,0.0434782608695652,161.856949004317,0.555144100440488,0.0169491957740515,0.131303862607155,41.7459211054809,0.3605993374534,0.389654282218662,0.419922454744334,0.457483257982391,0,0.29239823503063,0.640048025549961,0.720479869342671,0.406531640954467,0,0,0,0
"257","ozy","demoman",16,19.375,8.25,13.4375,308.569642295837,278.413706931554,2.05581395348837,1.44186046511628,245.598598225771,0.49086820731452,0.729805215826806,0.123071714085124,52.8206849844281,0.486998284657306,0.630391706332417,0.550843346256153,0.534032020863294,0.456629927792086,0.578047607032119,0.306440039085689,0.422309398265834,0.448092246904699,0.540934458592432,0.52731504955848,0.537744808690014,0.5944019842145
"258","ozy","soldier",2,28,5.5,30.5,301.996218278104,115.082775897812,1.09836065573771,0.918032786885246,227.838265217637,0.918737597605834,0.843816549432111,0.0611120410105834,69.6143145587377,0.688322435517385,0.401626510495336,0.878826340381136,0.444827343745728,0.76238114130354,0.457456596672066,0.400035446191996,0.796711532817332,0.272739139025851,0.53494231952879,0.771988706463252,0.945559362926102,0.81209331783617
"259","paray","soldier",6,17.6666666666667,5.83333333333333,25.5,271.299229576618,156.719877606185,0.92156862745098,0.69281045751634,242.008272256404,0.829759266519759,0.630673413620819,0.0768655299202859,50.0476834280638,0.467654747559089,0.507910452643727,0.601293358237944,0.469781298939536,0.522095240869578,0.379338255909366,0.418297052170545,0.57066888146372,0.355938611129459,0.404172690767481,0.420252870990096,0.638295714093939,0.562428867101864
"260","Paulsen","demoman",16,13.625,6.9375,11.5625,307.875712383838,325.362465429134,1.77837837837838,1.17837837837838,275.570086126416,0.492800163101679,0.589816192298644,0.259719242258797,48.4690900475414,0.466473675082596,0.506859584620837,0.418997197866831,0.602197271929729,0.519206415494772,0.494398642687544,0.52099074614338,0.447879295530397,0.706102700655536,0.442323545237213,0.414429546343165,0.380252085866058,0.485531517020371
"261","Paulsen","scout",2,29,8,21.5,265.319338589799,159.583626092578,1.72093023255814,1.34883720930233,228.488040092899,0.729063136352139,0.983415561420677,0.288174102112721,51.7760150322016,0.598839358519905,0.270420809325599,0.613267238280658,0.477247464922496,0.676020068571969,0.344238976744417,0.708260049301478,0.750898332047323,0.48875545654762,0.436028565515329,0.695998567282063,0.770896083522715,0.455638393038602
"262","Paulsen","soldier",17,12,4.05882352941176,16,253.555720908261,204.59812177043,1.00367647058824,0.75,248.541708023959,0.742931432823486,0.704414626147826,0.193531674909066,44.4922942748552,0.424491742744363,0.478757959671611,0.369330259744012,0.553312542984642,0.38817671171898,0.490759456157999,0.476333051462672,0.510325119983962,0.567725293915682,0.492226641557116,0.50996883239504,0.349053803233067,0.395780245282274
"263","pause","soldier",4,15.75,3.75,20.25,277.886068605217,115.568552022983,0.962962962962963,0.777777777777778,275.143251661124,1.11958806332141,0.811103849766606,0.102764912906686,52.3663220377124,0.542898732960736,0.358274348777323,0.678127694742402,0.414150097457671,0.576133405299008,0.395929171316513,0.623195806923901,0.782488280476226,0.449536325983148,0.458736644182681,0.663870336821136,0.922016438161384,0.490892222914012
"264","Pengstah","demoman",10,16.8,8,15.1,301.275912318985,286.888358015646,1.64238410596027,1.11258278145695,259.723721970819,0.55208671018029,0.557393431020375,0.245756224448495,47.7105260642139,0.399076062470654,0.59958958572612,0.496391162940296,0.538763119966476,0.389236779031658,0.43770777839891,0.349991669609245,0.483405542509275,0.736659870946171,0.400153676572021,0.345589673275241,0.469196961115461,0.518199042528062
"265","phantasm","demoman",10,12.8,3.6,13.9,270.758248729549,316.341627255023,1.17985611510791,0.920863309352518,323.130688211812,0.685327747485374,0.584641875145919,0.127828167430022,35.8449257531058,0.360181192739137,0.328207797063289,0.257723856872118,0.368561498122504,0.31952655559533,0.253817432074142,0.810885186062281,0.671916609299846,0.462150717449066,0.299958300489218,0.396349543609591,0.250308541386051,0.157633442070272
"266","Phantom","demoman",2,8.5,2.5,14.5,250.33804722279,165.394755470262,0.758620689655172,0.586206896551724,304.224095892781,1.07108587248903,0.446272671501156,0,37.0356504481984,0.35217464342337,0.247971967036432,0.494963692237656,0.230875318484975,0.324061024221923,0.0848276711684079,0.81788316763637,0.982801803805426,0.000881884859328423,0.107796826314314,0.349884970061688,0.829834143415422,0.166352344398743
"267","Phantom","scout",9,19.1111111111111,7.88888888888889,16.1111111111111,246.132811082557,197.626540660054,1.67586206896552,1.18620689655172,268.46185073372,0.841150017683862,0.853038331010766,0.207248599834229,42.1648518899124,0.458228660015467,0.349349978593259,0.395783651502525,0.368584148237378,0.459137884041089,0.314785329389636,0.766926508739695,0.691005825158574,0.375830249445003,0.355315848471946,0.478442697287497,0.481142852138031,0.26121696343057
"268","Phantom","soldier",3,10,4,15,244.164020270979,97.6033516040774,0.933333333333333,0.666666666666667,246.652117138876,0.99474185865058,0.641855641028595,0.0583357289182057,45.8519223892513,0.400819584782563,0.491353819903715,0.604560079604661,0.319253843756998,0.340596842391079,0.328353538527247,0.387822319843069,0.695116636776175,0.296573771729417,0.365489267821584,0.478376500569857,0.798372845924063,0.4439531079462
"269","phosphor","scout",27,22.6296296296296,10.6296296296296,15,253.828937613764,238.201218826065,2.21728395061728,1.50864197530864,210.544990130146,0.521241230523533,0.838853419688374,0.318171330324666,54.769293749424,0.530856911939456,0.57016513808739,0.418000380540194,0.591769625885571,0.530756213248022,0.56838697782232,0.497649015807636,0.356951336313544,0.53468398922034,0.561406882183771,0.498807376360346,0.334802627701634,0.525729362946653
"270","Poeyy","medic",4,0.75,12.25,9.5,13.4684051210613,0,1.36842105263158,0.0789473684210526,138.380557024612,0.340929676837765,0.0271425400993228,0.0959818313771931,49.4318237854303,0.572881296274855,0.641122823085948,0.680197382565836,0.386118831491692,0,0.421588160925506,0.439493219457838,0.446542834198117,0.293212990770468,0,0,0,0
"271","prankmonkey","demoman",25,14.12,5.92,11.28,316.817199172747,300.958074646445,1.77659574468085,1.25177304964539,265.214357263525,0.4888866622946,0.624229172792091,0.125063485345693,50.0360912615387,0.48439799312521,0.545051778865621,0.497289374019415,0.458964236260773,0.533667380591556,0.499652418721528,0.474498701691565,0.446536379642692,0.406001248271546,0.470920516871723,0.429353259157016,0.492454175215443,0.543979690505358
