"","nickname","season","gamescore","impact","survive","efficiency","objective","n","classes"
"238","lau",29,57.719300414809,0.654646438238132,0.685547844985859,0.687362157854894,0.731679992879871,11,"medic"
"239","matttt",24,57.5493142523373,0.583835228088016,0.484253240743196,0.437978033841474,0.573948278081329,15,"soldier"
"240","mad",22,57.5250455085663,0.491114881746676,0.579022467710894,0.724745247562602,0.376840786997573,12,"soldier"
"241","pause",21,57.4784592824837,0.4501945930174,0.637303115383157,0.651007802260925,0.612304374586338,16,"soldier"
"242","HERTZ",25,57.4743988890262,0.542296054455735,0.427815213347214,0.562118398895831,0.683646073532105,8,"scout"
"243","Tesla",28,57.471948601727,0.452835377919474,0.722922964501654,0.537336347118506,0.455979622468372,2,"soldier"
"244","silvo",24,57.4515506361088,0.52435931127428,0.458609603476734,0.642592099646931,0.578979909972254,9,"scout"
"245","eps",14,57.4492593934281,0.512020771817361,0.537209770913446,0.517662398653755,0.693260465422473,6,"soldier"
"246","ohai",21,57.4485899490246,0.503527897165594,0.565910467167086,0.603694391969196,0.691879265138436,6,"scout"
"247","Left",16,57.4355288360081,0.584387176757981,0.672581760624026,0.785071977385504,0.486204352806386,2,"medic"
"248","HERTZ",18,57.381091123731,0.63886420061152,0.353883636951578,0.504895930554442,0.585700324288064,16,"soldier"
"249","dauq",29,57.3303797887481,0.615144179761314,0.574288669637513,0.457911330366791,0.522421234761068,10,"scout"
"250","Paulsen",15,57.3292356234841,0.52061588718743,0.568304346317641,0.51814342970408,0.666185873417826,24,"demoman"
"251","arnold",26,57.3061825605655,0.629356497271433,0.66955707673564,0.535513111970008,0.566775356192537,14,"medic"
"252","deft",28,57.2660040779729,0.476158482041637,0.650945108340391,0.517529946481157,0.538828110544662,14,"demoman"
"253","signedunknown",27,57.2612461959677,0.520538418304253,0.488027734233063,0.574502488860863,0.644230834008416,9,"soldier"
"254","aclaivi",21,57.1936418258467,0.58458294695436,0.427836348062046,0.738818342750798,0.267281469347942,1,"scout"
"255","krollic",23,57.0839418755825,0.687102827886172,0.404451316728011,0.311474129297658,0.595260752740135,16,"soldier"
"256","Paulsen",23,57.052122395021,0.598422259396634,0.463846528212897,0.443192141994369,0.708548972442349,16,"demoman"
"257","counou",27,57.0468011138561,0.564419802037395,0.544657705666978,0.393010170207025,0.735626312327377,2,"scout"
"258","Elmo.",23,57.0210762690616,0.551837763133018,0.508469349979263,0.572374155982419,0.704547984785111,16,"scout"
"259","Yui",26,56.9829039226885,0.491508214359536,0.684672559507783,0.461775380781539,0.608346027510783,20,"scout"
"260","Dreams",18,56.971521819414,0.60478108309045,0.436087277311135,0.512656591856838,0.508245528117129,12,"soldier"
"261","benjay",17,56.9472824935563,0.608497847596834,0.504988894065363,0.640595824678229,0.494068993860552,15,"scout"
"262","Geoh",22,56.9424403067299,0.635920868819191,0.341555735087354,0.448607981827147,0.739824398293451,2,"scout"
"263","modus",18,56.9351796651516,0.506438101185352,0.575306166195717,0.572015879519135,0.649246455606697,6,"demoman"
"264","mac",18,56.9287637460816,0.674196859232499,0.314693767289451,0.496422897518068,0.473313907438638,12,"scout"
"265","cooki",17,56.9053269216101,0.659141390353185,0.383162614714805,0.604749426368236,0.547694648656368,11,"scout"
"266","deft",29,56.7690956519413,0.504415188892724,0.693141892817934,0.560059714484475,0.517725600219233,10,"demoman"
"267","Jersh",14,56.7124599314233,0.560119952934272,0.471478736707271,0.487386149470953,0.561681404955846,18,"soldier"
"268","Spade",28,56.68574156037,0.561739300191972,0.527901120656671,0.399165852807677,0.513186416037681,14,"soldier"
"269","arnold",23,56.6789298224386,0.650566733947229,0.665189699776914,0.636816418305946,0.566277024460963,17,"medic"
"270","HERTZ",20,56.6535820001267,0.580982322178581,0.429078256959504,0.561646258713543,0.575681958397012,14,"scout"
"271","JD",22,56.5358465562368,0.426085024590741,0.606147162810307,0.66888200507029,0.674658037530264,2,"soldier"
"272","Sam.",28,56.5118725495773,0.591449181277904,0.515860993977228,0.367479889469493,0.538262443290046,19,"scout"
"273","emgee",23,56.4960547893579,0.466112693684567,0.617266471388797,0.654755580506466,0.644811034308428,2,"scout"
"274","Ben",18,56.4868940097873,0.532859715700536,0.593817178469262,0.500411481863104,0.634595012880925,8,"scout"
"275","Paulsen",29,56.4174083783504,0.522741061151242,0.54779669785296,0.504921034433079,0.736013486132402,10,"soldier"
"276","teejay",29,56.4031956788324,0.655649872733289,0.561405753517538,0.396523259898751,0.371972916501148,4,"scout"
"277","aporia",14,56.3846473082768,0.59183069420642,0.445739463016904,0.440070853242304,0.517983436254404,12,"soldier"
"278","decap",22,56.371966252505,0.545305319149133,0.511494429859733,0.56409195761056,0.506375528269329,4,"demoman"
"279","hsr",20,56.3439267734098,0.66942966529837,0.31464357864436,0.605590901482395,0.250355051982186,2,"scout"
"280","pause",25,56.3413045387014,0.548832762336133,0.382516628013275,0.690415656758406,0.325805209527331,2,"soldier"
"281","pause",24,56.3409674332433,0.489019986261925,0.540729110632888,0.556324339545926,0.57930243206602,13,"soldier"
"282","Dave",29,56.2978059140038,0.632090090179336,0.647291217976079,0.657924631277744,0.68835872074637,2,"medic"
"283","jiho",15,56.2170644481281,0.531523494268939,0.555313604792301,0.577399244282941,0.466296839156914,4,"scout"
"284","campbell",16,56.1559557124607,0.5102273926863,0.51991103855568,0.571852522436603,0.555181742906734,17,"demoman"
"285","Sam.",15,56.1443310407039,0.616327063601534,0.345304132129496,0.616019785291188,0.377526113466431,14,"scout"
"286","silvo",27,56.0966437888465,0.485827580576114,0.532677909678995,0.598737923793557,0.651351726954516,17,"scout"
"287","matttt",22,56.0832230853276,0.568100269905233,0.567132498743463,0.360301168508233,0.620967066708273,16,"soldier"
"288","b25",16,56.0529705091717,0.560385122860131,0.516116200497531,0.413154140927271,0.58402189884222,14,"soldier"
"289","myyyst",28,56.0375759663096,0.43171593109747,0.509912830016061,0.704713412764017,0.633765295455421,1,"scout"
"290","Sam.",24,56.0317152455066,0.464604418341221,0.60298231765142,0.558206211238077,0.649210992267985,16,"scout"
"291","feyn",27,55.9974725773697,0.471827509356349,0.64824324677102,0.509514605054122,0.556025004611291,18,"soldier"
"292","yewl",27,55.8943969339065,0.524074239105024,0.616988897898153,0.398425378793657,0.570123696528073,20,"soldier"
"293","HERTZ",27,55.8705906624448,0.555616593248278,0.427171040297382,0.511351410166886,0.574958213820183,20,"soldier"
"294","dauq",23,55.8496000581886,0.538482264518349,0.486794882305351,0.714323974979025,0.363283321574871,4,"scout"
"295","Rising",25,55.7799524746407,0.580249311395143,0.614615549126755,0.522010624409225,0.720158929225736,2,"medic"
"296","ceekay",27,55.6195905694277,0.583587052928505,0.395544922777195,0.567829303610996,0.446790272338837,12,"scout"
"297","lock",24,55.5704382593235,0.562716940733673,0.66621240896986,0.565014982576836,0.590617926832535,20,"medic"
"298","aporia",15,55.5086979399282,0.590370415108075,0.440138501299071,0.419091328586109,0.543109868057237,22,"soldier"
"299","emgee",19,55.4975750340218,0.572629824703475,0.416192132519455,0.484609059336089,0.471150615403845,9,"soldier"
"300","riot",18,55.4607093705362,0.492004820296718,0.571028952898185,0.567732936572986,0.531359269310525,14,"soldier"
"301","emgee",16,55.4253141269999,0.584474683268457,0.425136775444022,0.454717649463578,0.478187827862082,13,"soldier"
"302","hyper",22,55.4227889460909,0.501759633945748,0.572209508216176,0.528689298854298,0.653574815549455,2,"scout"
"303","Raze",25,55.4163954456091,0.469345767660324,0.620163097554207,0.5470291947986,0.547288940564968,17,"scout"
"304","heebs",29,55.3559481869304,0.59585463083937,0.558258242339414,0.408426888682184,0.52556888516346,10,"scout"
"305","down",23,55.3496997606403,0.57676801333957,0.404370933565865,0.581789619538992,0.474042716866222,21,"scout"
"306","enrith",25,55.3189070229071,0.561583602719335,0.418771427523297,0.517379899534428,0.516255530786603,15,"demoman"
"307","matttt",21,55.3107997107219,0.475286350001992,0.561170542509629,0.599830121936124,0.535391990626999,15,"soldier"
"308","hyper",20,55.2813956029361,0.555915361364013,0.490153978490554,0.568603275929005,0.428913572859905,13,"scout"
"309","teejay",27,55.2445405765026,0.637411718266745,0.40034454073797,0.444177937020489,0.386738916945961,8,"scout"
"310","Halfwrong",24,55.0619387178522,0.613945574521443,0.581752642874912,0.515587458409086,0.515679168199581,13,"medic"
"311","namey",21,55.0519813239135,0.485528759670681,0.542509912330581,0.55211442210321,0.694731373133889,2,"scout"
"312","dauq",20,55.0361661275391,0.549360418569455,0.469504211097107,0.577044116093929,0.460264340278003,15,"scout"
"313","durc",19,55.0076756206358,0.467599665817263,0.588315605714931,0.547728802287775,0.511179070655388,16,"demoman"
"314","yewl",24,54.9719920847339,0.469233800304856,0.686338270381999,0.397446186536746,0.591277509551084,16,"soldier"
"315","Sam.",27,54.9473339642798,0.594541337764504,0.328948253249687,0.575549885883669,0.442202660861311,14,"scout"
"316","johno",19,54.9220128519387,0.38396340310441,0.718805941322144,0.779837483405681,0.658139706932675,14,"medic"
"317","pause",23,54.9097662258404,0.485323272877173,0.548086723036565,0.633920986827409,0.494826803353536,25,"soldier"
"318","pause",19,54.8690083427891,0.43474047410002,0.592711681505718,0.612200019767832,0.503107332201919,12,"soldier"
"319","lunar",21,54.8519113606522,0.376031158439961,0.738230487340474,0.617262871008554,0.700687730660922,2,"scout"
"320","yewl",22,54.8517091215609,0.569763561355702,0.536097711519359,0.325384019943472,0.63897043482706,19,"soldier"
"321","Zaka",15,54.8311076587746,0.466764216782492,0.537069274752763,0.541090433514823,0.655865495241584,24,"soldier"
"322","cooki",14,54.7379111736214,0.504451114938875,0.536856296964447,0.570383451457649,0.452651482275681,13,"scout"
"323","render",14,54.6703132689976,0.618846558693793,0.368391955973026,0.39681660203953,0.460664347730683,14,"soldier"
"324","SoLe",19,54.6668849150089,0.411615109982509,0.630430334015074,0.566337766002497,0.616695119964649,20,"soldier"
"325","faithless",15,54.6401204892465,0.523259209947009,0.434963256264469,0.531806843892708,0.676228599989904,4,"scout"
"326","kure",20,54.6213123965374,0.48969363094559,0.570144679219184,0.550142914028895,0.567403273994692,17,"scout"
"327","HERTZ",22,54.5447345869806,0.543758810429102,0.40419664135803,0.549217284737633,0.581745154935177,19,"soldier"
"328","hsr",21,54.5360205747339,0.498439449234931,0.576277400265079,0.601015362448098,0.413795319910615,9,"scout"
"329","yewl",26,54.4803266325053,0.503324507806462,0.615745933784853,0.380773006349318,0.54930781834027,22,"soldier"
"330","Elmo.",22,54.4772974082455,0.513505648192506,0.471158851481981,0.577562843693054,0.569743478135964,19,"scout"
"331","conor",27,54.4714907423646,0.500698809480214,0.563327591804809,0.57448267187644,0.55558332182601,12,"scout"
"332","Ben",20,54.4515709532526,0.503434002901466,0.57125954786844,0.515203782758209,0.54846291917355,10,"scout"
"333","dogroll",25,54.4459926714192,0.567378451680569,0.585445205628531,0.56032568820389,0.502481874541142,23,"medic"
"334","Doge.exe has stopped working",27,54.4169940204218,0.571075171877172,0.483764953903243,0.447163338678759,0.570849555092478,17,"soldier"
"335","b25",15,54.390507480357,0.537353857843995,0.448623018934214,0.500648598366535,0.614907651529986,10,"scout"
"336","krollic",28,54.3028016632541,0.585573253197664,0.408450715742675,0.393498414281082,0.541362226169561,14,"scout"
"337","dauq",28,54.2928065967725,0.401568616975618,0.721774480606759,0.52104778910809,0.578783699985452,17,"scout"
"338","lau",25,54.2692581081726,0.555723087142919,0.557701783300882,0.510065448746499,0.717621562212219,17,"medic"
"339","cooki",16,54.221599242265,0.525655120019401,0.517771142000476,0.463017964887627,0.575709009637959,17,"scout"
"340","jacc",19,54.2204096715051,0.494269405508862,0.543616741581748,0.463235981171354,0.542773140065629,14,"soldier"
"341","emgee",18,54.2053594813525,0.573348956924171,0.470259614991223,0.434385180933139,0.464528053876395,14,"soldier"
"342","riot",21,54.1588963477809,0.47193504745808,0.564280214808661,0.569639536450584,0.50324180206287,22,"soldier"
"343","redcoat",18,54.1410061522694,0.475275979027643,0.554348725857949,0.561387642832765,0.545249569144287,12,"demoman"
"344","mac",16,54.0829426409665,0.588964516234867,0.368030749231814,0.491985833588141,0.475498016001198,6,"scout"
"345","redcoat",21,54.0500153195654,0.513386258741384,0.534978829160381,0.48815371617147,0.526853437482891,24,"demoman"
"346","lock",27,53.8883782127472,0.530693996882901,0.630660797652899,0.58610359783033,0.620394936409545,18,"medic"
"347","Trumpet",23,53.8775471611974,0.53380914941799,0.642561947867064,0.381630782499405,0.452141498275599,7,"soldier"
"348","kpc",20,53.8714163297645,0.552225750336577,0.368354280800304,0.538609506636798,0.3792532609984,12,"soldier"
"349","Moop",18,53.8475035320327,0.524010045383324,0.464956683050873,0.499367116084743,0.570478373419967,17,"demoman"
"350","Raze",23,53.755096711397,0.583650342853688,0.386012749209077,0.580806915687683,0.333669208734424,10,"demoman"
"351","Shupah",28,53.7113809617998,0.442002907592612,0.556763530267863,0.554324214065412,0.49921313550139,14,"soldier"
"352","dauq",27,53.6944677061747,0.553909510832599,0.450475450271705,0.464814163964719,0.516315510575368,16,"scout"
"353","Dave",21,53.6925879380479,0.500267691565186,0.609122471870661,0.647411909797922,0.698967496302233,9,"medic"
"354","lau",20,53.6886180343183,0.528750301578253,0.456747821404121,0.55717300879744,0.412040949875929,10,"demoman"
"355","HERTZ",24,53.6334539833967,0.520622147884834,0.514849537222028,0.387589040732473,0.586057067114045,18,"soldier"
"356","riot",27,53.5836724549274,0.529688381988913,0.391004229823614,0.567391856858494,0.446375536168143,16,"soldier"
"357","riot",28,53.576093017467,0.467842657671978,0.517133967047772,0.506580413802541,0.53363492754281,17,"soldier"
"358","Dylie",14,53.5667027258591,0.413748481530038,0.663552525284479,0.62387443011459,0.429587488832043,12,"scout"
"359","starbucks",29,53.5567005184725,0.409714113306027,0.628725574942237,0.637956854957781,0.688002917523931,4,"scout"
"360","xyph",16,53.5505628342135,0.529404137310316,0.449173121315503,0.569628764083026,0.41397161512909,10,"scout"
"361","feyn",20,53.5235740765338,0.531323622716356,0.433089230300348,0.561576341827313,0.399092015680593,4,"soldier"
"362","Essence",29,53.4990932301092,0.615189874384075,0.624651235347178,0.561503565110779,0.43641805003905,8,"medic"
"363","explode",18,53.4913407634177,0.416413632121295,0.6024349279614,0.835185135542202,0.713774713202952,2,"medic"
"364","redcoat",19,53.4867425084442,0.540657432009517,0.431430048339477,0.528163533771901,0.348962538625409,10,"demoman"
"365","cooki",21,53.4553155766858,0.577141333165128,0.460628673527299,0.414315887898025,0.518064487881933,18,"scout"
"366","Shupah",23,53.4455705721542,0.514429910752292,0.502271481396259,0.507315932646583,0.541445820693698,14,"soldier"
"367","down",18,53.4174313639359,0.476515036952616,0.563467470723211,0.564466082778806,0.509077261732123,11,"scout"
"368","campbell",21,53.4116262201092,0.576818424125899,0.414904948952979,0.440899927914227,0.475660710023639,8,"demoman"
"369","feyn",23,53.4053978763505,0.560823747956374,0.51923256380203,0.389680928276545,0.504652726453789,19,"soldier"
"370","phosphor",25,53.3758787773983,0.583554383429893,0.319975696102191,0.524224034091903,0.437430596668398,10,"scout"
"371","feyn",18,53.357452621581,0.510514793649775,0.464219005112662,0.542635019054733,0.478864943689703,14,"soldier"
"372","lau",23,53.2936373358583,0.535903250457662,0.475859716974373,0.460407436173447,0.662776521930612,2,"scout"
"373","crunk",21,53.2814498570363,0.586012689065143,0.429858199624649,0.642130676311366,0.559069465121762,2,"medic"
"374","Shupah",26,53.2596333322735,0.441515912896937,0.539769432071137,0.545265128465405,0.585926480664508,19,"soldier"
"375","Jaybladezz",14,53.2222818016417,0.274248581708898,0.99999982908927,0.499947750400037,0.576121988547538,1,"soldier"
"376","HERTZ",17,53.1641246171734,0.682205355715,0.294770834647624,0.371858045816254,0.53494048860936,17,"soldier"
"377","v4na",28,53.05314361976,0.520536122053769,0.559419547487432,0.524977552866088,0.525615684568159,14,"medic"
"378","lock",20,53.0302903100976,0.418313086719875,0.587392912639037,0.607730326577837,0.536249382515793,14,"medic"
"379","SoLe",14,53.0111525150884,0.421212167872716,0.589168138397724,0.480630185140008,0.681473666598446,10,"soldier"
"380","Shupah",29,52.994100784259,0.498704027758584,0.500714926622673,0.50660063114281,0.690471565483914,8,"soldier"
"381","SoLe",22,52.9875285627401,0.557288182854876,0.578224469001225,0.540177760497594,0.630454299713336,13,"medic"
"382","krollic",16,52.9548789988812,0.771293890096326,0.180469064460024,0.167677309672084,0.394629988435876,3,"soldier"
"383","Precious.",29,52.9427439622957,0.581344341513233,0.523652475770594,0.456900196866317,0.33823684556816,10,"scout"
"384","tonberry",15,52.9001086764179,0.475138788214164,0.477214949400127,0.561212215875208,0.501336506506855,4,"soldier"
"385","fwishy",19,52.8732153959967,0.462814705221428,0.533436266570267,0.554341451563787,0.506109246892629,18,"scout"
"386","mad",23,52.8573199149502,0.405611388186209,0.656290272035931,0.631217519710205,0.473255038288039,17,"soldier"
"387","whiscash",15,52.8106377397195,0.477004304485033,0.536863346578206,0.492367739816347,0.59315838908499,14,"scout"
"388","sao",28,52.8091933118952,0.536233354275542,0.425709027806095,0.44619189166325,0.433365082713853,5,"demoman"
"389","conor",28,52.7977213001002,0.457334963902913,0.531838523494699,0.591082412083447,0.411797736469167,12,"scout"
"390","Zato",14,52.7928627145891,0.453412695431886,0.569930379602883,0.526144011814598,0.454133589549816,9,"soldier"
"391","krollic",24,52.7853870970034,0.403563268867866,0.601412111535997,0.534185209714565,0.634725648566357,20,"soldier"
"392","silvo",26,52.7690441345256,0.456286409823941,0.626532261502442,0.446008929752924,0.543729237350785,20,"soldier"
"393","Gooseman",25,52.7215811814818,0.526646763490183,0.342396101787834,0.595238977734507,0.400592876444929,3,"soldier"
"394","berko",23,52.6891968581261,0.514737209198385,0.445857608403202,0.594631344242061,0.406297761714625,13,"soldier"
"395","ohai",20,52.6348035446181,0.467034569277078,0.529426735183188,0.507164739931006,0.638756413039525,4,"scout"
"396","iven",26,52.6347815284714,0.435201883108902,0.591058366150047,0.702955020609967,0.610012158652573,2,"medic"
"397","Paulsen",18,52.6164006063514,0.567533256526008,0.371786549496147,0.457510827859379,0.519445424373786,17,"demoman"
"398","Paulsen",22,52.5568697015298,0.530820333178441,0.464282292388246,0.454921210024122,0.548959219602333,17,"soldier"
"399","Sam.",14,52.5451819575272,0.498063481651981,0.470313534784507,0.499227562674089,0.542432886881856,19,"scout"
"400","Sam.",18,52.5353412831255,0.466811046627829,0.568339117922638,0.530384952269246,0.518356783166382,6,"scout"
"401","feyn",19,52.476604713273,0.418470520332128,0.61382820965536,0.527077318964733,0.495553711163145,12,"soldier"
"402","arnold",24,52.4755629238561,0.530645486671323,0.535460596925715,0.52361691095613,0.568383860847096,15,"medic"
"403","lau",21,52.4094702937889,0.531977748350896,0.575422160972289,0.575678944539019,0.614002888135409,11,"medic"
"404","Sean",22,52.308057303519,0.539310089994217,0.588912171131058,0.532710007319656,0.594277346076425,16,"medic"
"405","Doge.exe has stopped working",21,52.2975319982653,0.4862012717801,0.510235426409151,0.527951609065962,0.49718888583812,21,"demoman"
"406","lock",22,52.2321126530662,0.524554911317819,0.574752849791711,0.510155250067402,0.556120635256825,19,"medic"
"407","iven",25,52.1436638825427,0.542083488575558,0.535028350588831,0.477048256202121,0.527311458561751,15,"medic"
"408","ceekay",29,52.1425623383512,0.385411598795818,0.738059930267334,0.575924892975288,0.567787440138553,4,"scout"
"409","Johnny",25,52.1233144679963,0.507539434885877,0.434979329903668,0.48715745201365,0.477659093153999,11,"demoman"
"410","mop",22,52.1082453938847,0.552511272884521,0.470285284771348,0.375598571191581,0.521216327692833,8,"soldier"
"411","tonberry",17,52.0766286514183,0.651752978030581,0.332889912621869,0.366291152645002,0.497990870802854,6,"soldier"
"412","deft",22,52.028601072694,0.451539045443208,0.675604227680318,0.420198903703149,0.530183086926605,15,"demoman"
"413","Yui",25,52.0254877465767,0.604004934392457,0.449688804773679,0.315452908615724,0.387602644054369,3,"scout"
"414","iven",22,52.0060579760513,0.572457637621217,0.561230527945081,0.555265968426127,0.46315945247266,4,"soldier"
"415","Mercyless",15,51.9854270635033,0.457302810443885,0.501642113176814,0.502306627765241,0.568468667243931,18,"soldier"
"416","durc",24,51.9529746947655,0.417100427660161,0.633935128259746,0.4340743929402,0.634117527608678,4,"demoman"
"417","feyn",25,51.9321514715341,0.428367255854213,0.545963640382137,0.535095571963246,0.538245574278487,15,"soldier"
"418","Bunneez",16,51.8854180210538,0.338029323873144,0.721721799517964,0.711058505240607,0.674777941810511,2,"medic"
"419","Vanquish",23,51.8514946251675,0.584296975874678,0.348333458290851,0.527773400805052,0.403961965670531,10,"scout"
"420","lock",19,51.8294788174479,0.340455999691953,0.729801598214281,0.713015417260803,0.573179790378716,22,"medic"
"421","Paulsen",17,51.7948201511948,0.591036722631881,0.329236111203801,0.554341977605262,0.468207866210637,7,"scout"
"422","dauq",25,51.7687341938942,0.598161447485271,0.349618770057404,0.392969499607333,0.439284827409851,4,"scout"
"423","spj",18,51.7395067332972,0.543269285397644,0.399157104315965,0.47131153552533,0.504466716344413,12,"scout"
"424","down",22,51.67668630982,0.532979142533793,0.417492574297344,0.51312587878891,0.451914987746346,14,"demoman"
"425","quid",23,51.6272493351648,0.570549107500089,0.345973130478025,0.52183335827132,0.38590151166342,11,"demoman"
"426","Ampersand",16,51.6173060546707,0.481924248506368,0.499212020749088,0.614432815505916,0.540775969983397,17,"medic"
"427","fwishy",21,51.5276520383434,0.54840918172661,0.377240548820005,0.496783521780317,0.472855927561309,12,"scout"
"428","Sean",26,51.4771479090881,0.512434820356077,0.513529804437472,0.529210591132191,0.540620516675896,14,"medic"
"429","dogroll",26,51.4470009259352,0.505313977076019,0.497821199160433,0.433867599170814,0.430051724191381,13,"demoman"
"430","ransibling",15,51.4456975051062,0.424136023807064,0.489896947150086,0.570072819482213,0.568561142232592,8,"soldier"
"431","Ben",21,51.4377737928842,0.520856663997232,0.461402173623902,0.461655253021976,0.453217919226514,14,"soldier"
"432","Big-Dad",16,51.4360642071739,0.452406086517952,0.491317453716259,0.615615208820693,0.325847467490883,8,"soldier"
"433","kELlEr",19,51.3991372400321,0.354816677789972,0.618496871749626,0.761338853677962,0.547213441788645,6,"medic"
"434","JD",28,51.2735831747694,0.512928765801267,0.441136538759722,0.607081664849509,0.363997583473841,4,"soldier"
"435","lexx",29,51.2695873682472,0.43579279223266,0.585592664186168,0.518940763353194,0.552484824602562,9,"soldier"
"436","Vanquish",28,51.2411219237708,0.470668104803382,0.57049383342503,0.425166141728035,0.465354157095414,9,"scout"
"437","heebs",20,51.2354173961046,0.474751780595897,0.514907686838609,0.474684556181342,0.546704253701512,13,"scout"
"438","pause",17,51.2134721287833,0.479587388926178,0.501614466770883,0.601857368659899,0.451732189215437,7,"soldier"
"439","Shifta",18,51.1627696471166,0.4933391384903,0.450745943454542,0.497875580302457,0.451608554177,16,"soldier"
"440","abender",20,51.1405166273884,0.39868756982083,0.667958462371287,0.357906878997998,0.758563446105419,2,"soldier"
"441","Elmo.",28,51.1386632222238,0.477339823402637,0.453596462205006,0.444847132725456,0.536234570898197,16,"soldier"
"442","starbucks",18,51.0629464607909,0.37921785624448,0.614725649042801,0.541109529978183,0.679086338551987,2,"scout"
"443","mop",16,51.0117535387027,0.490769852145713,0.49146686449912,0.451464814284745,0.474866790332045,4,"scout"
"444","gnat",14,50.9881499845032,0.423163859889004,0.537587729283756,0.565169291616876,0.412926313768657,14,"soldier"
"445","feyn",22,50.9649857310096,0.573218622353524,0.410533765915005,0.408850323028149,0.372661564751199,12,"soldier"
"446","dauq",26,50.956950449446,0.466106982705485,0.55351672589096,0.485294691053802,0.460568212693581,16,"scout"
"447","sadgasm",18,50.9070261594889,0.440288854944922,0.545662892043678,0.492504989183938,0.591803437739312,6,"scout"
"448","Mirimu",27,50.9013095796719,0.48225729630869,0.539785552033887,0.583580302898504,0.415027842496528,10,"medic"
"449","Mirimu",23,50.8961048912379,0.53009101328343,0.535961119883663,0.600194922846138,0.415004315744613,6,"medic"
"450","benjay",18,50.8921539569848,0.361758318673428,0.715525648739662,0.502549758240044,0.62299451203395,1,"scout"
"451","Trumpet",26,50.8902087303535,0.490527899997159,0.540357653404907,0.369114638727504,0.506828527029226,4,"soldier"
"452","Geoh",25,50.8766542297229,0.561181567154697,0.307693527458171,0.436285974784911,0.491370481216726,15,"scout"
"453","Spade",27,50.8577417118609,0.509005626271188,0.473776676467141,0.340103893878737,0.591423753577112,20,"soldier"
"454","Yauch",23,50.8543182013976,0.533234078477537,0.403093513023785,0.527650586492933,0.455157532254551,5,"scout"
"455","pause",15,50.8500139033256,0.502807050147909,0.421909754304104,0.536468696988638,0.319122189023512,12,"soldier"
"456","lock",18,50.8195892843084,0.438531088224815,0.519684858464228,0.583026167158657,0.566712819072737,20,"medic"
"457","iven",27,50.7845783237676,0.458561049583307,0.541066663571141,0.570144278193445,0.536063500886273,10,"medic"
"458","phantasm",15,50.7813057350863,0.504650742121356,0.427616745111817,0.442511045643631,0.470823973709269,4,"demoman"
"459","kcaj",22,50.7749277813047,0.499980975131617,0.629060105477711,0.285843906130895,0.550972937670375,4,"scout"
"460","prankmonkey",29,50.65689226013,0.425849343975001,0.621361754144684,0.464627102116313,0.491494555356324,10,"demoman"
"461","Rei",29,50.6381243128799,0.524413437168559,0.507889949088947,0.457929261657279,0.391765292517562,8,"scout"
"462","down",26,50.5632472986644,0.39702105485705,0.659060572413959,0.625088110621211,0.578618723341763,25,"soldier"
"463","Yop.",26,50.5252704100589,0.57418886722472,0.268556371941371,0.534223267443173,0.265234766405508,2,"demoman"
"464","phrax",16,50.512391442085,0.412508998471182,0.551067138900194,0.451431010782229,0.727857421012558,2,"scout"
"465","dauq",21,50.4554039017199,0.474334310655919,0.497767026228511,0.572592484657335,0.344478253406024,12,"scout"
"466","conor",25,50.2653609943294,0.479335664492977,0.435839476001642,0.564108092434203,0.386118266958422,12,"scout"
"467","Ben",19,50.2574594886064,0.507798732801524,0.437052778240201,0.434442669227998,0.466942720311707,16,"scout"
"468","durc",20,50.1992667559151,0.487784718503851,0.461612001571209,0.4467394266019,0.441051200224771,14,"demoman"
"469","Sean",23,50.1751783062951,0.48261570045862,0.5879273497828,0.548864010598036,0.515802893435265,17,"medic"
"470","Moop",21,50.1732306487787,0.524367590520089,0.379974001540057,0.456355001193449,0.442369472696549,14,"demoman"
"471","sao",24,50.1555818645493,0.511319413083095,0.354472189043778,0.474975486678842,0.478245173639309,8,"demoman"
"472","Elmo.",29,50.1173207252824,0.459879222781665,0.597084768158826,0.447675331583143,0.488186792081489,12,"soldier"
"473","Dylie",15,50.1133145493635,0.44840422982633,0.502004589823919,0.510122047120187,0.491089587220448,4,"scout"
"474","cubby",14,50.0758242890368,0.336967884428085,0.595527675872972,0.673979082261902,0.600946219538788,16,"medic"
"475","Halfwrong",23,50.0590979359157,0.538682848164509,0.512236490463278,0.4805101408739,0.501770029223839,17,"medic"
"476","jacc",21,50.0364480710794,0.485267463275525,0.500330455535115,0.379765376138906,0.545876351188046,8,"soldier"
"477","Paymh",14,50.0248643615198,0.351987560314212,0.599640610983623,0.62284610399639,0.609910891850491,2,"medic"
"478","iven",23,49.9993543159048,0.488174548252016,0.497149814862232,0.438368066077446,0.500697736915147,14,"demoman"
"479","emgee",24,49.9968843190583,0.544753656173555,0.322684815599948,0.513385802129883,0.296648460402295,10,"soldier"
"480","kELlEr",26,49.9840996480525,0.509224345157958,0.496524295254273,0.473729093020668,0.462047816865369,12,"medic"
"481","campbell",15,49.9831299600379,0.582394052285097,0.304636082545426,0.359631011973331,0.423160856961072,14,"soldier"
"482","Shifta",23,49.9608619021245,0.405394383112092,0.570963932583049,0.543918641659103,0.559860386549852,19,"soldier"
"483","Dave",16,49.959021561663,0.358832275742547,0.591342567977615,0.61043893128366,0.653402751573185,13,"medic"
